year,month,area,uf,classname,numpol
2018,2,21.67,PA,DESMATAMENTO_CR,93
2015,10,21.22,AC,DESMATAMENTO_CR,192
2015,9,134.72,MT,DESMATAMENTO_CR,662
2022,3,121.53,AM,DESMATAMENTO_CR,282
2016,2,7.3,PA,DESMATAMENTO_CR,32
2020,11,21.81,AM,DESMATAMENTO_CR,105
2017,2,95.72,PA,DESMATAMENTO_CR,472
2022,3,1.47,AC,DESMATAMENTO_CR,13
2020,11,12.73,AC,DESMATAMENTO_CR,117
2015,7,142.47,PA,DESMATAMENTO_CR,555
2024,1,24.71,PA,DESMATAMENTO_CR,132
2022,2,37.9,PA,DESMATAMENTO_CR,185
2016,2,67.57,MT,DESMATAMENTO_CR,123
2024,11,2.64,AC,DESMATAMENTO_CR,17
2023,3,31.73,PA,DESMATAMENTO_CR,165
2022,2,161.41,MT,DESMATAMENTO_CR,311
2024,10,257.86,PA,DESMATAMENTO_CR,1530
2017,11,179.61,PA,DESMATAMENTO_CR,1015
2018,6,10.02,AC,DESMATAMENTO_CR,72
2019,12,56.64,PA,DESMATAMENTO_CR,366
2022,2,45.87,AM,DESMATAMENTO_CR,109
2022,2,3.85,AC,DESMATAMENTO_CR,26
2023,11,11.5,AC,DESMATAMENTO_CR,110
2017,7,48.56,MT,DESMATAMENTO_CR,168
2022,1,29.89,PA,DESMATAMENTO_CR,161
2022,1,69.44,MT,DESMATAMENTO_CR,104
2024,5,145.4,MT,DESMATAMENTO_CR,371
2018,2,34.95,MT,DESMATAMENTO_CR,49
2017,11,60.63,MT,DESMATAMENTO_CR,223
2019,8,189.61,AM,DESMATAMENTO_CR,1050
2022,1,13.49,AM,DESMATAMENTO_CR,23
2022,1,1.23,AC,DESMATAMENTO_CR,10
2015,10,58.9,AM,DESMATAMENTO_CR,298
2016,2,3.9,AM,DESMATAMENTO_CR,24
2016,10,66.55,AC,DESMATAMENTO_CR,569
2023,11,13.48,AM,DESMATAMENTO_CR,99
2024,11,24.74,MT,DESMATAMENTO_CR,64
2022,12,109.16,PA,DESMATAMENTO_CR,535
2020,10,112.97,MT,DESMATAMENTO_CR,504
2015,3,10.31,PA,DESMATAMENTO_CR,43
2022,12,22.54,MT,DESMATAMENTO_CR,68
2015,1,6.79,AC,DESMATAMENTO_CR,53
2022,12,18.87,AM,DESMATAMENTO_CR,106
2022,12,12.53,AC,DESMATAMENTO_CR,106
2019,12,75.56,MT,DESMATAMENTO_CR,138
2017,11,22.6,AM,DESMATAMENTO_CR,133
2020,10,88.49,AM,DESMATAMENTO_CR,514
2016,1,8.24,PA,DESMATAMENTO_CR,49
2017,7,38.82,AC,DESMATAMENTO_CR,358
2024,2,1.89,AC,DESMATAMENTO_CR,8
2022,11,144.19,PA,DESMATAMENTO_CR,774
2020,10,63.03,AC,DESMATAMENTO_CR,640
2017,3,0.08,AC,DESMATAMENTO_CR,1
2022,11,107.8,MT,DESMATAMENTO_CR,349
2024,7,106.79,MT,DESMATAMENTO_CR,310
2017,11,37.44,AC,DESMATAMENTO_CR,355
2016,1,15.33,MT,DESMATAMENTO_CR,33
2015,3,114.6,MT,DESMATAMENTO_CR,422
2024,2,10.6,AM,DESMATAMENTO_CR,26
2022,11,85.73,AM,DESMATAMENTO_CR,518
2018,2,9.87,AM,DESMATAMENTO_CR,22
2019,12,6.11,AM,DESMATAMENTO_CR,52
2022,11,85.42,AC,DESMATAMENTO_CR,827
2019,8,139.53,AC,DESMATAMENTO_CR,1310
2018,4,40.71,AM,DESMATAMENTO_CR,94
2016,1,8.57,AM,DESMATAMENTO_CR,30
2015,11,75.68,PA,DESMATAMENTO_CR,433
2018,2,0.26,AC,DESMATAMENTO_CR,2
2025,9,21.96,AC,DESMATAMENTO_CR,203
2023,11,29.76,MT,DESMATAMENTO_CR,146
2022,10,150.03,MT,DESMATAMENTO_CR,329
2017,10,103.16,PA,DESMATAMENTO_CR,553
2022,10,142.28,AM,DESMATAMENTO_CR,731
2022,10,64.0,AC,DESMATAMENTO_CR,485
2017,10,101.74,MT,DESMATAMENTO_CR,344
2024,5,133.06,PA,DESMATAMENTO_CR,368
2024,10,77.74,AM,DESMATAMENTO_CR,445
2020,9,182.62,MT,DESMATAMENTO_CR,786
2015,3,26.69,AM,DESMATAMENTO_CR,147
2016,12,1.68,PA,DESMATAMENTO_CR,13
2023,11,96.37,PA,DESMATAMENTO_CR,667
2017,10,69.23,AM,DESMATAMENTO_CR,276
2024,12,8.75,AC,DESMATAMENTO_CR,73
2022,9,283.87,AM,DESMATAMENTO_CR,1113
2015,8,25.12,AC,DESMATAMENTO_CR,261
2020,9,115.62,AM,DESMATAMENTO_CR,679
2017,3,32.75,AM,DESMATAMENTO_CR,78
2022,9,120.52,AC,DESMATAMENTO_CR,993
2018,10,67.98,AM,DESMATAMENTO_CR,282
2015,3,0.12,AC,DESMATAMENTO_CR,1
2017,10,36.27,AC,DESMATAMENTO_CR,283
2016,12,11.75,MT,DESMATAMENTO_CR,12
2023,6,46.3,MT,DESMATAMENTO_CR,145
2015,5,83.88,MT,DESMATAMENTO_CR,246
2020,9,37.31,AC,DESMATAMENTO_CR,377
2024,8,93.37,AM,DESMATAMENTO_CR,431
2018,1,12.42,PA,DESMATAMENTO_CR,54
2016,12,0.18,AM,DESMATAMENTO_CR,1
2015,8,206.37,PA,DESMATAMENTO_CR,1079
2018,4,31.13,PA,DESMATAMENTO_CR,111
2022,8,306.76,AM,DESMATAMENTO_CR,1113
2018,8,65.08,MT,DESMATAMENTO_CR,275
2015,5,0.34,AC,DESMATAMENTO_CR,3
2022,8,113.35,AC,DESMATAMENTO_CR,974
2019,11,110.86,MT,DESMATAMENTO_CR,319
2024,2,28.59,MT,DESMATAMENTO_CR,56
2017,9,164.4,PA,DESMATAMENTO_CR,925
2018,9,152.64,AM,DESMATAMENTO_CR,677
2018,1,86.56,MT,DESMATAMENTO_CR,171
2018,5,176.08,PA,DESMATAMENTO_CR,382
2017,6,138.64,PA,DESMATAMENTO_CR,534
2023,12,2.32,AC,DESMATAMENTO_CR,19
2021,7,204.22,MT,DESMATAMENTO_CR,686
2023,4,2.12,AC,DESMATAMENTO_CR,16
2015,2,7.66,PA,DESMATAMENTO_CR,41
2024,2,15.27,PA,DESMATAMENTO_CR,45
2020,8,170.15,MT,DESMATAMENTO_CR,839
2017,9,109.83,MT,DESMATAMENTO_CR,314
2015,11,67.12,MT,DESMATAMENTO_CR,233
2023,12,11.77,AM,DESMATAMENTO_CR,62
2018,10,6.41,AC,DESMATAMENTO_CR,65
2021,7,77.35,AC,DESMATAMENTO_CR,671
2016,9,202.64,PA,DESMATAMENTO_CR,1062
2023,4,24.35,AM,DESMATAMENTO_CR,81
2019,11,21.36,AM,DESMATAMENTO_CR,128
2016,8,155.12,AM,DESMATAMENTO_CR,713
2021,6,116.25,MT,DESMATAMENTO_CR,330
2015,7,105.94,MT,DESMATAMENTO_CR,380
2017,9,20.56,AM,DESMATAMENTO_CR,85
2024,3,18.41,AM,DESMATAMENTO_CR,37
2019,11,11.4,AC,DESMATAMENTO_CR,101
2018,1,4.71,AM,DESMATAMENTO_CR,29
2020,8,217.17,AM,DESMATAMENTO_CR,1571
2021,6,69.14,AC,DESMATAMENTO_CR,534
2015,2,46.57,MT,DESMATAMENTO_CR,208
2017,9,0.43,AC,DESMATAMENTO_CR,3
2015,12,133.25,PA,DESMATAMENTO_CR,647
2017,4,199.47,MT,DESMATAMENTO_CR,413
2020,8,132.51,AC,DESMATAMENTO_CR,1411
2023,7,67.19,MT,DESMATAMENTO_CR,302
2021,5,259.33,PA,DESMATAMENTO_CR,697
2016,11,138.49,PA,DESMATAMENTO_CR,768
2023,6,152.62,PA,DESMATAMENTO_CR,702
2021,5,146.53,MT,DESMATAMENTO_CR,425
2018,1,0.08,AC,DESMATAMENTO_CR,1
2015,6,8.25,AC,DESMATAMENTO_CR,52
2021,5,296.62,AM,DESMATAMENTO_CR,1107
2015,9,64.87,AM,DESMATAMENTO_CR,441
2021,5,27.34,AC,DESMATAMENTO_CR,182
2018,9,45.69,AC,DESMATAMENTO_CR,482
2025,8,66.12,PA,DESMATAMENTO_CR,379
2024,3,44.91,MT,DESMATAMENTO_CR,94
2023,12,28.64,MT,DESMATAMENTO_CR,138
2021,4,279.12,PA,DESMATAMENTO_CR,570
2015,8,73.61,AM,DESMATAMENTO_CR,488
2017,8,48.63,PA,DESMATAMENTO_CR,265
2017,3,107.5,MT,DESMATAMENTO_CR,250
2021,4,248.66,MT,DESMATAMENTO_CR,653
2023,4,79.25,MT,DESMATAMENTO_CR,225
2018,5,166.12,MT,DESMATAMENTO_CR,456
2021,4,5.92,AC,DESMATAMENTO_CR,31
2017,4,108.94,PA,DESMATAMENTO_CR,328
2019,7,293.39,MT,DESMATAMENTO_CR,1149
2021,3,42.4,PA,DESMATAMENTO_CR,133
2017,5,111.82,MT,DESMATAMENTO_CR,268
2019,10,280.55,PA,DESMATAMENTO_CR,1452
2016,11,111.65,MT,DESMATAMENTO_CR,515
2025,9,45.02,AM,DESMATAMENTO_CR,267
2024,3,18.51,PA,DESMATAMENTO_CR,87
2024,7,151.4,PA,DESMATAMENTO_CR,656
2021,3,107.46,MT,DESMATAMENTO_CR,295
2017,8,90.18,MT,DESMATAMENTO_CR,364
2021,3,105.86,AM,DESMATAMENTO_CR,212
2021,3,1.98,AC,DESMATAMENTO_CR,13
2015,12,72.99,MT,DESMATAMENTO_CR,219
2023,4,25.33,PA,DESMATAMENTO_CR,132
2023,12,95.57,PA,DESMATAMENTO_CR,477
2021,2,45.86,PA,DESMATAMENTO_CR,195
2019,7,278.09,AM,DESMATAMENTO_CR,1472
2021,2,78.05,MT,DESMATAMENTO_CR,183
2024,7,24.94,AC,DESMATAMENTO_CR,226
2015,2,14.84,AM,DESMATAMENTO_CR,62
2021,2,40.49,AM,DESMATAMENTO_CR,77
2019,10,112.45,MT,DESMATAMENTO_CR,442
2015,6,228.56,AM,DESMATAMENTO_CR,667
2019,7,120.71,AC,DESMATAMENTO_CR,1188
2024,9,77.46,AC,DESMATAMENTO_CR,679
2017,8,49.16,AM,DESMATAMENTO_CR,189
2021,1,63.49,PA,DESMATAMENTO_CR,268
2016,9,178.2,MT,DESMATAMENTO_CR,677
2018,12,9.5,PA,DESMATAMENTO_CR,64
2021,1,146.52,MT,DESMATAMENTO_CR,328
2015,9,167.63,PA,DESMATAMENTO_CR,970
2021,1,43.7,AM,DESMATAMENTO_CR,160
2018,8,88.59,AM,DESMATAMENTO_CR,548
2021,1,8.8,AC,DESMATAMENTO_CR,51
2024,6,12.09,AC,DESMATAMENTO_CR,100
2021,12,52.49,PA,DESMATAMENTO_CR,264
2018,12,33.45,MT,DESMATAMENTO_CR,125
2021,12,10.34,MT,DESMATAMENTO_CR,32
2018,4,1.61,AC,DESMATAMENTO_CR,15
2015,2,0.2,AC,DESMATAMENTO_CR,2
2019,10,42.05,AM,DESMATAMENTO_CR,247
2021,12,6.25,AM,DESMATAMENTO_CR,29
2016,8,164.48,MT,DESMATAMENTO_CR,619
2021,12,0.5,AC,DESMATAMENTO_CR,6
2016,11,13.42,AM,DESMATAMENTO_CR,75
2021,11,178.79,PA,DESMATAMENTO_CR,910
2019,6,125.06,MT,DESMATAMENTO_CR,519
2016,7,128.41,PA,DESMATAMENTO_CR,459
2024,9,200.58,PA,DESMATAMENTO_CR,1270
2021,11,36.93,MT,DESMATAMENTO_CR,109
2019,10,11.38,AC,DESMATAMENTO_CR,92
2021,11,9.6,AM,DESMATAMENTO_CR,59
2021,11,11.05,AC,DESMATAMENTO_CR,90
2024,6,94.37,AM,DESMATAMENTO_CR,307
2019,6,167.17,AM,DESMATAMENTO_CR,885
2023,1,0.5,AC,DESMATAMENTO_CR,3
2016,7,107.2,MT,DESMATAMENTO_CR,323
2023,7,254.44,PA,DESMATAMENTO_CR,1645
2015,12,18.83,AM,DESMATAMENTO_CR,83
2016,11,4.62,AC,DESMATAMENTO_CR,42
2018,12,0.23,AM,DESMATAMENTO_CR,3
2018,7,97.8,AC,DESMATAMENTO_CR,803
2021,10,105.01,MT,DESMATAMENTO_CR,337
2019,6,36.48,AC,DESMATAMENTO_CR,342
2017,6,111.88,MT,DESMATAMENTO_CR,341
2024,8,30.96,AC,DESMATAMENTO_CR,305
2024,4,6.46,AC,DESMATAMENTO_CR,35
2023,1,8.63,AM,DESMATAMENTO_CR,61
2021,10,113.19,AM,DESMATAMENTO_CR,472
2023,5,4.15,AC,DESMATAMENTO_CR,30
2021,10,39.58,AC,DESMATAMENTO_CR,381
2017,3,55.95,PA,DESMATAMENTO_CR,327
2016,7,78.9,AM,DESMATAMENTO_CR,261
2015,5,82.49,AM,DESMATAMENTO_CR,241
2018,4,70.65,MT,DESMATAMENTO_CR,201
2016,7,7.48,AC,DESMATAMENTO_CR,53
2019,5,328.85,PA,DESMATAMENTO_CR,673
2021,9,324.07,PA,DESMATAMENTO_CR,1839
2023,5,107.09,AM,DESMATAMENTO_CR,348
2021,9,118.57,MT,DESMATAMENTO_CR,453
2019,5,170.6,MT,DESMATAMENTO_CR,486
2018,5,167.28,AM,DESMATAMENTO_CR,309
2023,1,29.83,MT,DESMATAMENTO_CR,68
2024,4,110.29,AM,DESMATAMENTO_CR,204
2021,9,227.01,AM,DESMATAMENTO_CR,1131
2015,8,133.48,MT,DESMATAMENTO_CR,574
2015,6,166.91,MT,DESMATAMENTO_CR,502
2021,9,70.17,AC,DESMATAMENTO_CR,641
2018,11,211.92,PA,DESMATAMENTO_CR,1330
2019,5,180.38,AM,DESMATAMENTO_CR,494
2016,6,82.95,PA,DESMATAMENTO_CR,303
2023,1,31.35,PA,DESMATAMENTO_CR,211
2019,5,10.6,AC,DESMATAMENTO_CR,68
2017,6,83.17,AM,DESMATAMENTO_CR,306
2021,8,99.74,MT,DESMATAMENTO_CR,417
2024,9,70.14,AM,DESMATAMENTO_CR,367
2016,6,109.98,MT,DESMATAMENTO_CR,350
2021,8,198.32,AM,DESMATAMENTO_CR,1157
2018,11,10.85,MT,DESMATAMENTO_CR,55
2021,8,81.11,AC,DESMATAMENTO_CR,782
2015,1,95.27,PA,DESMATAMENTO_CR,644
2018,8,76.78,AC,DESMATAMENTO_CR,874
2016,9,114.77,AM,DESMATAMENTO_CR,477
2019,4,57.19,PA,DESMATAMENTO_CR,171
2024,10,69.77,MT,DESMATAMENTO_CR,186
2015,12,6.12,AC,DESMATAMENTO_CR,59
2020,7,137.37,MT,DESMATAMENTO_CR,666
2016,6,182.15,AM,DESMATAMENTO_CR,493
2019,4,142.35,MT,DESMATAMENTO_CR,367
2023,2,1.24,AC,DESMATAMENTO_CR,11
2024,4,94.15,MT,DESMATAMENTO_CR,147
2017,7,219.65,PA,DESMATAMENTO_CR,868
2015,1,9.53,MT,DESMATAMENTO_CR,40
2015,11,40.73,AM,DESMATAMENTO_CR,185
2023,2,31.9,AM,DESMATAMENTO_CR,106
2020,7,150.37,AC,DESMATAMENTO_CR,1483
2023,5,112.61,MT,DESMATAMENTO_CR,416
2016,6,3.93,AC,DESMATAMENTO_CR,26
2016,10,180.53,PA,DESMATAMENTO_CR,1019
2018,11,15.86,AM,DESMATAMENTO_CR,80
2018,9,103.32,PA,DESMATAMENTO_CR,486
2024,11,124.78,PA,DESMATAMENTO_CR,805
2019,4,77.27,AM,DESMATAMENTO_CR,165
2024,4,37.93,PA,DESMATAMENTO_CR,122
2019,4,3.75,AC,DESMATAMENTO_CR,29
2020,6,171.21,MT,DESMATAMENTO_CR,602
2017,6,14.05,AC,DESMATAMENTO_CR,84
2019,9,174.47,AM,DESMATAMENTO_CR,945
2018,11,1.3,AC,DESMATAMENTO_CR,18
2020,6,213.71,AM,DESMATAMENTO_CR,991
2016,5,33.47,PA,DESMATAMENTO_CR,95
2018,5,7.6,AC,DESMATAMENTO_CR,39
2020,6,43.5,AC,DESMATAMENTO_CR,371
2016,9,47.44,AC,DESMATAMENTO_CR,376
2023,5,109.42,PA,DESMATAMENTO_CR,507
2023,2,64.09,MT,DESMATAMENTO_CR,182
2019,3,119.34,PA,DESMATAMENTO_CR,206
2015,10,144.36,PA,DESMATAMENTO_CR,833
2019,3,68.16,MT,DESMATAMENTO_CR,154
2019,9,110.55,AC,DESMATAMENTO_CR,1040
2017,4,1.19,AC,DESMATAMENTO_CR,9
2016,5,163.41,MT,DESMATAMENTO_CR,376
2024,6,99.85,MT,DESMATAMENTO_CR,213
2020,5,265.57,MT,DESMATAMENTO_CR,738
2024,11,5.93,AM,DESMATAMENTO_CR,29
2015,9,22.31,AC,DESMATAMENTO_CR,227
2019,3,71.17,AM,DESMATAMENTO_CR,143
2023,2,50.87,PA,DESMATAMENTO_CR,335
2025,8,69.2,AM,DESMATAMENTO_CR,380
2025,9,96.41,PA,DESMATAMENTO_CR,583
2017,5,4.12,AC,DESMATAMENTO_CR,23
2019,3,3.71,AC,DESMATAMENTO_CR,25
2016,10,160.34,MT,DESMATAMENTO_CR,714
2020,5,30.95,AC,DESMATAMENTO_CR,217
2024,10,53.85,AC,DESMATAMENTO_CR,512
2023,7,71.01,AC,DESMATAMENTO_CR,761
2020,4,193.7,PA,DESMATAMENTO_CR,458
2016,5,71.9,AM,DESMATAMENTO_CR,170
2017,4,84.1,AM,DESMATAMENTO_CR,185
2020,4,116.95,MT,DESMATAMENTO_CR,274
2019,2,46.55,PA,DESMATAMENTO_CR,121
2015,11,11.52,AC,DESMATAMENTO_CR,108
2015,1,22.05,AM,DESMATAMENTO_CR,136
2024,5,6.82,AC,DESMATAMENTO_CR,45
2020,4,173.47,AM,DESMATAMENTO_CR,336
2020,4,2.62,AC,DESMATAMENTO_CR,12
2024,6,74.58,PA,DESMATAMENTO_CR,310
2019,2,74.46,MT,DESMATAMENTO_CR,141
2015,7,27.12,AC,DESMATAMENTO_CR,223
